"slug","symbol","date","open","close","market_cap","rank","ret","cum_ret","log_ret","cum_log_ret","Code","market_cap_category"
"arcblock","ABT",2022-01-16,0.16,0.16,15909105.13,266,0,-0.97,0,-3.45,"CW2020","Under 50M"
"parsiq","PRQ",2021-12-03,0.73,0.69,94202366.5,709,-0.05,128.03,-0.06,4.89,"CW2020","Under 100M"
"clash-of-lilliput","COL",2022-10-26,0.59,0.6,28752273.25,548,0.02,-0.14,0.02,-0.15,"CW2020","Under 50M"
"rss3","RSS3",2024-02-06,0.12,0.13,64104414.36,288,0.08,-0.6,0.08,-0.84,"PB2024","Under 100M"
"klaytn","KLAY",2021-01-18,0.59,0.59,0,107,0,5.03,0,1.79,"BR2020","Under 50M"
"xrp","XRP",2018-06-16,0.54,0.53,20987761016,7,-0.02,202.73,-0.02,5.33,"CW2016","Under 50B"
"myneighboralice","ALICE",2021-12-01,20.23,21.72,664485914.1,478,0.07,0.1,0.07,0.14,"CW2020","Under 1B"
"origin-protocol","OGN",2022-02-24,0.28,0.27,106553725.7,468,-0.04,-0.17,-0.04,-0.14,"CW2020","Under 500M"
"bitcoin-sv","BSV",2019-02-05,62.86,60.94,1072808005,70,-0.03,-0.35,-0.03,-0.42,"PB2020","Under 10B"
"milk-alliance","MLK",2023-03-30,0.27,0.27,73635495.18,398,0,0.17,0,0.23,"PB2024","Under 100M"
"isiklar-coin","ISIKC",2022-11-08,0.32,0.32,1695818.91,667,0,0.04,0,0.08,"CW2020","Under 50M"
"metars-genesis","MRS",2023-05-20,1.41,1.4,88042275.94,367,-0.01,-0.47,-0.01,-0.48,"PB2024","Under 100M"
"alchemix","ALCX",2022-06-16,20.86,18.37,24459479.61,583,-0.12,-0.94,-0.13,-2.89,"CW2020","Under 50M"
"rss3","RSS3",2022-05-28,0.13,0.13,15616775.15,288,0,-0.53,0,-0.77,"CW2020","Under 50M"
"tezos","XTZ",2019-04-05,0.87,1.02,675611949.1,84,0.17,-0.82,0.16,-1.63,"PB2020","Under 1B"
"boson-protocol","BOSON",2021-04-25,3.09,3.75,0,509,0.21,-0.27,0.19,-0.31,"CW2020","Under 50M"
"lto-network","LTO",2019-03-29,0.11,0.12,5111581.44,497,0.09,1.2,0.09,0.79,"PB2020","Under 50M"
"delysium","AGI",2023-12-14,0.03,0.04,22250164.09,289,0.33,-0.54,0.29,-0.77,"PB2024","Under 50M"
"ethereum","ETH",2017-11-15,337.96,333.36,31919060540,2,-0.01,93.62,-0.01,4.49,"BR2016","Under 50B"
"request","REQ",2021-04-18,0.18,0.16,156296361.4,371,-0.11,77601.82,-0.12,11.31,"CW2020","Under 500M"
"defi-pulse-index","DPI",2022-10-20,86.44,82.92,46352021.78,581,-0.04,-0.37,-0.04,-0.35,"CW2020","Under 50M"
"origintrail","TRAC",2021-02-20,0.5,0.47,164481604.9,172,-0.06,201.81,-0.06,5.38,"BR2020","Under 500M"
"mx-token","MX",2023-08-11,2.8,2.77,277407638.9,138,-0.01,11.72,-0.01,2.68,"PB2024","Under 500M"
"onbeam","BEAM",2024-03-16,0.04,0.03,1792577506,62,-0.25,0.49,-0.29,0.41,"PB2024","Under 10B"
"poolz-finance","POOLX",2023-02-22,4.73,4.29,17258171.8,854,-0.09,-0.17,-0.1,-0.23,"PB2024","Under 50M"
"kucoin-token","KCS",2022-06-06,16.33,16.56,1629150185,86,0.01,14.23,0.01,2.88,"CW2020","Under 10B"
"orbler","ORBR",2023-04-16,2.28,2.22,0,221,-0.03,0.38,-0.03,0.32,"PB2024","Under 50M"
"mcdex","MCB",2021-10-22,55.44,55.43,102768521.5,704,0,13.28,0,2.5,"BR2020","Under 500M"
"chainlink","LINK",2021-03-22,29.28,27.4,11356779995,16,-0.06,95.97,-0.07,4.67,"CW2020","Under 50B"
"quantum-resistant-ledger","QRL",2017-10-13,0.51,0.53,27551888,860,0.04,-0.32,0.04,-0.34,"CW2016","Under 50M"
"litentry","LIT",2023-11-20,0.88,0.92,36460267.97,656,0.05,-0.81,0.04,-1.61,"PB2024","Under 50M"
"cronos","CRO",2023-04-15,0.07,0.07,1799289074,30,0,1.91,0,1.03,"PB2024","Under 10B"
"susd","SUSD",2020-10-01,1.01,1.01,22686073.96,614,0,-0.04,0,0.03,"BR2020","Under 50M"
"trust-wallet-token","TWT",2022-09-07,0.94,0.97,403784276.6,151,0.03,94.32,0.03,4.75,"CW2020","Under 500M"
"gas","GAS",2020-02-09,1.45,1.55,15708791.67,175,0.07,-0.08,0.07,-0.16,"PB2020","Under 50M"
"steem","STEEM",2017-02-11,0.15,0.15,34147868.33,359,0,-0.81,0,-1.67,"CW2016","Under 50M"
"frontier","FRONT",2021-08-23,1.41,1.42,65295633.64,495,0.01,0.7,0.01,0.6,"BR2020","Under 100M"
"monero","XMR",2016-11-14,7.11,7.71,102875126.9,48,0.08,2.48,0.08,1.4,"BR2016","Under 500M"
"ethereum-classic","ETC",2017-06-24,21.36,20.19,1875988084,26,-0.05,18.46,-0.06,2.99,"BR2016","Under 10B"
"icon","ICX",2023-11-28,0.25,0.25,241165673,252,0,-0.53,0,-0.75,"PB2024","Under 500M"
"wrapped-nxm","WNXM",2022-05-18,18.77,15.88,26634008.53,488,-0.15,1.12,-0.17,0.78,"CW2020","Under 50M"
"ethereum-classic","ETC",2022-05-11,23.85,19.78,2664388557,26,-0.17,15.16,-0.19,2.67,"CW2020","Under 10B"
"aptos","APT",2023-04-13,11.37,12.39,2236128655,28,0.09,0.35,0.09,0.36,"PB2024","Under 10B"
"metars-genesis","MRS",2023-05-09,1.37,1.47,92181559.35,367,0.07,-0.44,0.07,-0.45,"PB2024","Under 100M"
"internet-computer","ICP",2023-06-26,4.33,4.25,1860481954,20,-0.02,Inf,-0.02,Inf,"PB2024","Under 10B"
"alitas","ALT",2022-02-23,3.84,3.99,239415562.5,623,0.04,6.96,0.04,1.8,"CW2020","Under 500M"
"reserve-rights","RSR",2021-06-13,0.03,0.03,409254111.7,198,0,10.15,0,2.43,"CW2020","Under 500M"
"osmosis","OSMO",2022-11-12,1.23,1.18,334321295.8,115,-0.04,-0.75,-0.04,-1.41,"CW2020","Under 500M"
"kadena","KDA",2023-05-13,0.81,0.79,181564624.5,248,-0.02,0.83,-0.03,0.67,"PB2024","Under 500M"
"function-x","FX",2020-02-07,0.07,0.07,12355463.02,539,0,-0.89,0,-2.16,"PB2020","Under 50M"
"gnosis-gno","GNO",2022-10-14,108.97,110.12,284058543.6,97,0.01,-0.01,0.01,0.15,"CW2020","Under 500M"
"contentos","COS",2021-04-14,0.04,0.04,115421828.7,358,0,34.67,0,3.6,"CW2020","Under 500M"
"pirate-chain","ARRR",2024-04-04,0.17,0.17,33371625.9,490,0,19.41,0,3.18,"PB2024","Under 50M"
"tokenpocket","TPT",2021-03-12,0.03,0.03,0,808,0,1.97,0,1.1,"CW2020","Under 50M"
"rocket-pool-eth","RETH",2024-04-19,3357.91,3394.59,1758132931,210,0.01,-0.27,0.01,-0.41,"PB2024","Under 10B"
"status","SNT",2018-04-10,0.09,0.09,309695214.7,331,0,7.33,0,2.13,"CW2016","Under 500M"
"superrare","RARE",2022-06-19,0.16,0.16,16675088.07,489,0,-0.62,0,-0.98,"CW2020","Under 50M"
"aventus","AVT",2017-10-24,2.57,2.83,16950540,830,0.1,-0.37,0.1,-0.47,"CW2016","Under 50M"
"monacoin","MONA",2023-03-29,0.5,0.5,32551426.81,823,0,18.23,0,3.17,"PB2024","Under 50M"
"burger-cities","BURGER",2021-03-19,5.28,5.12,61252270.56,793,-0.03,5.36,-0.03,1.84,"CW2020","Under 100M"
"phala-network","PHA",2022-06-08,0.13,0.13,34817147.06,365,0,-0.43,0,-0.63,"CW2020","Under 50M"
"botto","BOTTO",2021-12-22,0.61,0.6,0,641,-0.02,-0.7,-0.02,-1.21,"CW2020","Under 50M"
"wrapped-ncg","WNCG",2023-04-21,0.09,0.09,21743321.81,770,0,-0.98,0,-4.09,"PB2024","Under 50M"
"joe","JOE",2023-01-16,0.18,0.18,58262808.41,290,0,-0.9,0,-2.39,"PB2024","Under 100M"
"smartofgiving","AOG",2020-07-11,0.03,0.03,2236408.59,617,0,Inf,0,Inf,"BR2020","Under 50M"
"fc-barcelona-fan-token","BAR",2024-03-17,3.49,3.43,38375459.43,758,-0.02,-0.42,-0.02,-0.68,"PB2024","Under 50M"
"celo","CELO",2023-06-05,0.55,0.48,241434076.6,155,-0.13,-0.46,-0.14,-0.67,"PB2024","Under 500M"
"dusk","DUSK",2020-10-20,0.04,0.04,10058218.13,350,0,-0.76,0,-1.4,"BR2020","Under 50M"
"ethereum-classic","ETC",2017-03-29,2.27,2.33,209862506.2,26,0.03,1.26,0.03,0.84,"CW2016","Under 500M"
"chainlink","LINK",2020-01-08,2.11,2.18,764262022.1,16,0.03,6.46,0.03,2.16,"PB2020","Under 1B"
"league-of-kingdoms","LOKA",2023-11-10,0.25,0.26,18971555.23,653,0.04,-0.86,0.04,-1.96,"PB2024","Under 50M"
"kadena","KDA",2022-08-07,2.07,2.13,393101735.1,248,0.03,3.91,0.03,1.65,"CW2020","Under 500M"
"waves","WAVES",2023-10-21,1.5,1.53,172096173.3,237,0.02,-0.27,0.02,-0.3,"PB2024","Under 500M"
"theta-network","THETA",2022-07-20,1.33,1.23,1227768952,46,-0.08,11.23,-0.08,2.49,"CW2020","Under 10B"
"tokamak-network","TON",2021-11-23,8.54,8.65,23604090.76,413,0.01,9.53,0.01,1.96,"CW2020","Under 50M"
"utrust","UTK",2021-04-13,0.58,0.58,258903511.9,646,0,104.4,0,4.69,"CW2020","Under 500M"
"green-metaverse-token","GMT",2022-11-12,0.4,0.38,226987957.7,140,-0.05,1.48,-0.05,-0.19,"CW2020","Under 500M"
"quant","QNT",2023-03-20,130.9,126.33,1525183149,68,-0.03,200.48,-0.04,5.32,"PB2024","Under 10B"
"hard-protocol","HARD",2022-02-06,0.6,0.62,65749193.05,785,0.03,-0.47,0.03,-0.61,"CW2020","Under 100M"
"orion-xyz","ORN",2023-01-04,0.73,0.74,25358323.48,590,0.01,-0.24,0.01,-0.12,"PB2024","Under 50M"
"perpetual-protocol","PERP",2021-06-24,5.27,5.34,116373072.3,521,0.01,2.16,0.01,1.19,"CW2020","Under 500M"
"tranchess","CHESS",2023-01-17,0.21,0.2,19873314.88,744,-0.05,-0.6,-0.05,-0.83,"PB2024","Under 50M"
"icon","ICX",2024-03-26,0.33,0.37,360340974.1,252,0.12,-0.28,0.11,-0.31,"PB2024","Under 500M"
"swarm-markets","SMT",2023-09-25,0.05,0.05,1491069.77,820,0,Inf,0,Inf,"PB2024","Under 50M"
"fox-token","FOX",2021-01-31,0.48,0.48,0,736,0,-0.18,0,-0.21,"BR2020","Under 50M"
"counterparty","XCP",2023-12-04,2.92,2.82,7362897.57,817,-0.03,-0.82,-0.03,-1.56,"PB2024","Under 50M"
"komodo","KMD",2021-01-05,0.54,0.55,67448463.86,586,0.02,5.52,0.02,1.91,"BR2020","Under 100M"
"cortex","CTXC",2023-11-16,0.15,0.17,36766880.97,532,0.13,-0.63,0.13,-0.95,"PB2024","Under 50M"
"hackenai","HAI",2021-10-28,0.12,0.12,55610364.12,687,0,21.49,0,3.13,"BR2020","Under 100M"
"suku","SUKU",2023-02-16,0.08,0.07,12675129.03,754,-0.12,0.47,-0.13,0.45,"PB2024","Under 50M"
"metal","MTL",2022-12-29,0.72,0.69,46049582.15,406,-0.04,-0.75,-0.04,-1.56,"PB2024","Under 50M"
"ontology-gas","ONG",2023-03-29,0.28,0.29,97317709.43,257,0.04,-0.86,0.04,-1.84,"PB2024","Under 100M"
"vechain","VET",2024-03-22,0.04,0.04,2932772076,40,0,842.44,0,6.7,"PB2024","Under 10B"
"orchid","OXT",2021-10-11,0.34,0.34,232850214.8,432,0,0.19,0,0.17,"BR2020","Under 500M"
"pancakeswap","CAKE",2021-06-28,13.01,13.28,2493286900,105,0.02,7.54,0.02,2.23,"CW2020","Under 10B"
"bitcoin-gold","BTG",2021-10-14,69.7,69.35,1214663853,119,-0.01,-0.88,-0.01,-2.11,"BR2020","Under 10B"
"nft-worlds","WRLD",2024-01-19,0.1,0.09,65633521.07,810,-0.1,48.67,-0.11,3.94,"PB2024","Under 100M"
"viction","VIC",2023-12-28,0.85,0.82,79422503.11,525,-0.04,-0.31,-0.04,-0.03,"PB2024","Under 100M"
"bitmart-token","BMX",2021-03-29,0.1,0.09,15670121.03,483,-0.1,71166.53,-0.11,11.18,"CW2020","Under 50M"
"ergo","ERG",2018-04-28,5.68,6.53,2593018.18,429,0.15,3.67,0.14,1.48,"CW2016","Under 50M"
"neopin","NPT",2022-04-02,7.75,7.68,0,565,-0.01,-0.15,-0.01,-0.17,"CW2020","Under 50M"
"omg","OMG",2021-03-31,6.7,7.9,1108151300,457,0.18,8.45,0.16,2.38,"CW2020","Under 10B"
"vectorspace-ai","VXV",2022-11-19,0.31,0.31,14456561.39,686,0,8.81,0,2.3,"CW2020","Under 50M"
"firo","FIRO",2022-08-10,2.86,2.87,32655357.91,839,0,1.92,0,1.18,"CW2020","Under 50M"
"rarible","RARI",2023-04-20,1.63,1.58,22855559.79,465,-0.03,1.13,-0.03,0.55,"PB2024","Under 50M"
"injective","INJ",2021-06-25,6.12,5.51,141092674.9,47,-0.1,4.12,-0.1,1.64,"CW2020","Under 500M"
"league-of-kingdoms","LOKA",2022-07-18,0.6,0.7,17465373.23,653,0.17,-0.61,0.15,-1,"CW2020","Under 50M"
"paid-network","PAID",2021-10-22,0.53,0.56,46849346.85,669,0.06,0.32,0.06,0.27,"BR2020","Under 50M"
"arpa-chain","ARPA",2023-01-26,0.04,0.04,44845378.65,472,0,104.74,0,4.69,"PB2024","Under 50M"
"ethereum-swarm","BZZ",2022-06-11,0.65,0.62,30079474.04,794,-0.05,-0.99,-0.05,-4.53,"CW2020","Under 50M"
"rss3","RSS3",2023-08-28,0.09,0.09,40703678.12,288,0,-0.72,0,-1.21,"PB2024","Under 50M"
"celo","CELO",2020-10-11,2.16,2.16,268327609.4,155,0,1.62,0,0.97,"BR2020","Under 500M"
"tezos","XTZ",2019-03-16,0.45,0.5,306363086.3,84,0.11,-0.91,0.11,-2.35,"PB2020","Under 500M"
"nunet","NTX",2023-06-11,0.04,0.04,19292859.89,790,0,0.34,0,0.33,"PB2024","Under 50M"
"pancakeswap","CAKE",2021-11-23,14.93,14.82,3607760595,105,-0.01,8.46,-0.01,2.37,"CW2020","Under 10B"
"qtum","QTUM",2019-03-14,2.14,2.72,243265852.1,163,0.27,-0.61,0.24,-0.86,"PB2020","Under 500M"
"coinex-token","CET",2023-12-22,0.03,0.03,22434518.28,788,0,144.66,0,4.96,"PB2024","Under 50M"
"ontology","ONT",2020-02-26,0.78,0.69,437769154.1,194,-0.12,-0.72,-0.12,-1.33,"PB2020","Under 500M"
"htx-token","HT",2021-03-21,14.38,13.92,2545394425,451,-0.03,8.35,-0.03,2.26,"CW2020","Under 10B"
"neo","NEO",2023-05-27,9.76,10.62,749293041.3,69,0.09,10.83,0.08,2.62,"PB2024","Under 1B"
"polyhedra-network","ZK",2024-03-29,3.49,3.28,0,459,-0.06,0.23,-0.06,0.2,"PB2024","Under 50M"
"quant","QNT",2021-10-31,279.56,283.57,3423410036,68,0.01,511.62,0.01,6.19,"BR2020","Under 10B"
"vulcan-forged-pyr","PYR",2024-02-23,6.63,6.53,177496754.9,380,-0.02,1.46,-0.02,0.93,"PB2024","Under 500M"
"nunet","NTX",2024-04-03,0.07,0.07,37113035.59,790,0,1.79,0,1.02,"PB2024","Under 50M"
"nem","XEM",2022-10-23,0.04,0.04,342661088.1,186,0,1.37,0,0.91,"CW2020","Under 500M"
"maker","MKR",2018-11-07,674.97,678.02,493749351.6,43,0,1.3,0,0.72,"CW2016","Under 500M"
"kusama","KSM",2021-01-10,69.15,71.27,603676451,246,0.03,38.11,0.03,3.72,"BR2020","Under 1B"
"trac","TRAC",2023-08-26,0.33,0.32,0,621,-0.03,1681.46,-0.03,6.01,"PB2024","Under 50M"
"locus-chain","LOCUS",2022-09-22,0.05,0.04,37784405.05,795,-0.2,6.19,-0.22,1.97,"CW2020","Under 50M"
"deapcoin","DEP",2021-12-01,0.06,0.06,206586091.9,634,0,1.49,0,0.92,"CW2020","Under 500M"
"ampleforth","AMPL",2024-03-16,1.58,1.7,48009237.43,747,0.08,-0.59,0.07,-0.72,"PB2024","Under 50M"
"coreum","COREUM",2023-04-27,0.23,0.24,0,654,0.04,-0.65,0.04,-1.07,"PB2024","Under 50M"
"wilder-world","WILD",2023-07-26,0.3,0.31,76701152.42,273,0.03,-0.72,0.03,-1.27,"PB2024","Under 100M"
"scallop","SCLP",2023-08-13,0.15,0.15,9624826.23,777,0,-0.94,0,-2.79,"PB2024","Under 50M"
"livepeer","LPT",2023-05-02,5.31,5.42,150510583.3,142,0.02,0.21,0.02,0.02,"PB2024","Under 500M"
"bitmart-token","BMX",2019-05-28,0.04,0.04,5150232.9,483,0,42.23,0,3.77,"PB2020","Under 50M"
"chiliz","CHZ",2023-09-28,0.06,0.06,435412642.4,79,0,4.41,0,1.76,"PB2024","Under 500M"
"iota","IOTA",2018-03-17,1.1,1.14,3176280436,102,0.04,0.78,0.04,0.6,"CW2016","Under 10B"
"venus","XVS",2023-08-08,4.32,4.44,68669562.89,323,0.03,0.87,0.03,0.58,"PB2024","Under 100M"
"xsgd","XSGD",2023-05-24,0.74,0.74,64985691.37,688,0,-0.17,0,-0.01,"PB2024","Under 100M"
"kadena","KDA",2021-01-06,0.15,0.15,8856149.88,248,0,-0.55,0,-0.75,"BR2020","Under 50M"
"wootrade","WOO",2021-11-19,1.37,1.48,836571929.1,121,0.08,Inf,0.08,Inf,"CW2020","Under 1B"
"utrust","UTK",2023-01-07,0.08,0.08,38416532.73,646,0,10.24,0,2.55,"PB2024","Under 50M"
"ordi","ORDI",2023-10-05,3.42,3.35,70371771.66,93,-0.02,-0.82,-0.02,-1.66,"PB2024","Under 100M"
"bounce-token","AUCTION",2021-09-13,28.82,28.3,58981214.9,417,-0.02,0.33,-0.02,0.27,"BR2020","Under 100M"
"strike","STRK",2021-09-09,59.18,64.69,192095376.5,591,0.09,-0.55,0.09,-0.08,"BR2020","Under 500M"
"dogecoin","DOGE",2023-03-23,0.07,0.08,10270276504,8,0.14,4.02,0.13,1.69,"PB2024","Under 50B"
"kusama","KSM",2021-02-26,225.27,216.16,1830910827,246,-0.04,129.35,-0.04,4.86,"BR2020","Under 10B"
"ethereum-classic","ETC",2017-11-05,11.86,13.24,1286744654,26,0.12,11.91,0.11,2.57,"BR2016","Under 10B"
"keep-network","KEEP",2024-03-24,0.19,0.19,176529557.3,334,0,-0.84,0,-1.84,"PB2024","Under 500M"
"pax-gold","PAXG",2021-05-09,1866.09,1891.49,113793946.3,160,0.01,0.43,0.01,0.33,"CW2020","Under 500M"
"tribe","TRIBE",2021-09-06,0.77,0.77,347929788.4,253,0,-0.63,0,-1,"BR2020","Under 500M"
"request","REQ",2018-10-15,0.05,0.05,39785300.25,371,0,0.04,0,0.07,"CW2016","Under 50M"
"multiversx-egld","EGLD",2023-10-04,24.45,24.72,643708603.9,75,0.01,0.44,0.01,0.34,"PB2024","Under 1B"
"uma","UMA",2022-12-30,1.51,1.49,102741749.5,265,-0.01,0.14,-0.01,0.35,"PB2024","Under 500M"
"playdapp","PDA",2022-03-01,0.97,0.99,300240699.7,631,0.02,4.19,0.02,1.55,"CW2020","Under 500M"
"litentry","LIT",2023-08-29,0.55,0.58,22915631.65,656,0.05,-0.88,0.05,-2.1,"PB2024","Under 50M"
"cardano","ADA",2022-08-16,0.55,0.56,18823499413,10,0.02,239.11,0.02,5.53,"CW2020","Under 50B"
"ergo","ERG",2023-09-22,0.93,0.93,54617011.33,429,0,-0.39,0,-0.63,"PB2024","Under 100M"
"unizen","ZCX",2021-05-02,3.1,2.9,0,328,-0.06,-0.07,-0.07,-0.06,"CW2020","Under 50M"
"xrp","XRP",2021-07-24,0.61,0.61,28213825525,7,0,212.18,0,5.3,"BR2020","Under 50B"
"wrapped-beacon-eth","WBETH",2024-02-07,2441.31,2494.58,1960731709,207,0.02,0.4,0.02,0.27,"PB2024","Under 10B"
"wrapped-bitcoin","WBTC",2019-07-06,10915.46,11266.46,0,203,0.03,2.03,0.03,1.17,"PB2020","Under 50M"
"hunt","HUNT",2021-11-03,0.85,0.83,91285486.73,587,-0.02,60.66,-0.02,4.1,"CW2020","Under 100M"
"aergo","AERGO",2020-07-02,0.03,0.03,7065609.26,574,0,0.95,0,0.68,"BR2020","Under 50M"
"best-fintech-investment-coin","BFIC",2023-10-22,15.19,15.47,0,405,0.02,-0.22,0.02,-0.36,"PB2024","Under 50M"
"lto-network","LTO",2020-06-17,0.05,0.05,11415636.12,497,0,8.14,0,2.19,"BR2020","Under 50M"
"avinoc","AVINOC",2023-01-31,0.25,0.25,96607500.34,741,0,0.99,0,0.69,"PB2024","Under 100M"
"whiteheart","WHITE",2021-11-03,533.37,587.12,5218318.83,626,0.1,-0.65,0.1,-1.11,"CW2020","Under 50M"
"steem-dollars","SBD",2021-10-30,7.21,7.21,68202807.11,599,0,0.57,0,0.74,"BR2020","Under 100M"
"waves","WAVES",2017-04-22,0.46,0.48,47820100,237,0.04,-0.65,0.04,-1.01,"BR2016","Under 50M"
"bnb","BNB",2023-11-23,236.1,233.77,35462231850,4,-0.01,734.39,-0.01,6.63,"PB2024","Under 50B"
"castello-coin","CAST",2023-08-11,0.1,0.1,0,857,0,Inf,0,Inf,"PB2024","Under 50M"
"vectorspace-ai","VXV",2020-05-22,0.11,0.11,0,686,0,2.33,0,1.17,"BR2020","Under 50M"
"kadena","KDA",2021-06-29,0.41,0.41,51054809.61,248,0,0.11,0,0.21,"CW2020","Under 100M"
"delysium","AGI",2024-03-08,0.35,0.44,262270488.2,289,0.26,4.89,0.23,1.77,"PB2024","Under 500M"
"kucoin-token","KCS",2022-03-21,18.18,18.12,1451686638,86,0,17.2,0,2.99,"CW2020","Under 10B"
"mimblewimblecoin","MWC",2024-01-15,4.01,3.81,41751018.3,307,-0.05,-0.97,-0.05,-3.7,"PB2024","Under 50M"
"marblex","MBX",2023-05-11,1.07,0.89,47175613.21,452,-0.17,-0.98,-0.18,-4.2,"PB2024","Under 50M"
"stacks","STX",2021-08-10,1.35,1.41,1713991057,27,0.04,4.64,0.04,1.88,"BR2020","Under 10B"
"doge-killer","LEASH",2024-01-18,278.5,269.05,28610027.98,665,-0.03,-0.5,-0.03,-0.76,"PB2024","Under 50M"
"tokamak-network","TON",2021-11-25,8.77,9.04,24659888.83,413,0.03,9.74,0.03,1.95,"CW2020","Under 50M"
"dextools","DEXT",2021-07-26,0.24,0.25,24955897.32,524,0.04,12.72,0.04,2.61,"BR2020","Under 50M"
"ren","REN",2021-02-12,0.99,1.05,1048565699,541,0.06,470.1,0.06,6.22,"BR2020","Under 10B"
"usdd","USDD",2023-08-22,1,1,723408447.9,104,0,-0.01,0,-0.01,"PB2024","Under 1B"
"gas","GAS",2019-03-20,2.72,2.83,28708607.54,175,0.04,0.75,0.04,0.53,"PB2020","Under 50M"
"aurory","AURY",2022-01-22,10.65,10.04,96341666.91,745,-0.06,-0.39,-0.06,-0.51,"CW2020","Under 100M"
"aleph-zero","AZERO",2022-04-27,2.01,2.03,0,279,0.01,2.38,0.01,1.21,"CW2020","Under 50M"
"xrp","XRP",2023-02-18,0.4,0.39,20046859910,7,-0.03,116.58,-0.03,4.81,"PB2024","Under 50B"
"steem","STEEM",2017-03-01,0.11,0.1,23147599.18,359,-0.09,-0.87,-0.1,-2.08,"BR2016","Under 50M"
"xsgd","XSGD",2023-08-22,0.72,0.72,47155821.49,688,0,-0.2,0,-0.06,"PB2024","Under 50M"
"shentu","CTK",2020-12-14,0.99,0.98,24227137.07,453,-0.01,-0.42,-0.01,-0.54,"BR2020","Under 50M"
"syscoin","SYS",2020-07-08,0.03,0.03,19219202.49,306,0,576.77,0,6.37,"BR2020","Under 50M"
"palm-ai","PALM",2024-02-17,0.12,0.15,0,639,0.25,Inf,0.22,Inf,"PB2024","Under 50M"
"zcash","ZEC",2017-03-03,39.71,41.8,32876747.76,173,0.05,-0.98,0.05,-3.9,"CW2016","Under 50M"
"cellframe","CELL",2022-11-11,0.21,0.21,6109496.02,831,0,-0.94,0,-2.85,"CW2020","Under 50M"
"moon","MOON",2023-12-20,0.14,0.13,13571843.56,828,-0.07,Inf,-0.07,Inf,"PB2024","Under 50M"
"amp","AMP",2021-07-03,0.06,0.06,2437623626,197,0,28.58,0,3.4,"BR2020","Under 10B"
"rlc","RLC",2017-06-01,0.57,0.67,52203285.03,283,0.18,1.41,0.16,0.88,"BR2016","Under 100M"
"wrapped-ncg","WNCG",2022-09-27,0.1,0.1,11961115.28,770,0,-0.98,0,-3.99,"CW2020","Under 50M"
"origin-protocol","OGN",2022-12-12,0.1,0.1,50776066.66,468,0,-0.69,0,-1.16,"PB2024","Under 100M"
"constitutiondao","PEOPLE",2024-02-13,0.03,0.03,152266747.9,364,0,8432.77,0,9,"PB2024","Under 500M"
"rocket-pool","RPL",2021-01-22,2.98,3.5,35988928.49,158,0.17,15.46,0.16,2.91,"BR2020","Under 50M"
"ontology-gas","ONG",2022-06-07,0.53,0.48,148663367.4,257,-0.09,-0.77,-0.1,-1.35,"CW2020","Under 500M"
"cosmos","ATOM",2020-03-24,2.1,2.14,408215908.7,34,0.02,-0.63,0.02,-1.13,"PB2020","Under 500M"
"aelf","ELF",2024-02-29,0.64,0.65,464750567,159,0.02,-0.23,0.02,-0.32,"PB2024","Under 500M"
"derace","DERC",2021-11-16,4.7,4.61,157566381.3,710,-0.02,5.34,-0.02,1.87,"CW2020","Under 500M"
"band-protocol","BAND",2020-06-03,1.68,1.82,37245213.11,271,0.08,1.78,0.08,1.02,"BR2020","Under 50M"
"bluzelle","BLZ",2018-03-09,0.32,0.39,64793850,341,0.22,-0.46,0.2,-0.62,"CW2016","Under 100M"
"tether","USDT",2023-07-20,1,1,83782042892,3,0,0.12,0,0.15,"PB2024","Under 100B"
"tether-gold","XAUt",2024-01-21,2024.45,2023.83,498921887.8,125,0,0.44,0,0.31,"PB2024","Under 500M"
"bella-protocol","BEL",2023-12-01,0.66,0.65,42403463.92,564,-0.02,-0.91,-0.02,-2.41,"PB2024","Under 50M"
"curve-dao-token","CRV",2023-10-30,0.49,0.49,438285324.4,130,0,-0.97,0,-3.64,"PB2024","Under 500M"
"metadium","META",2022-09-22,0.03,0.03,55503273.86,523,0,5.75,0,1.92,"CW2020","Under 100M"
"utrust","UTK",2022-10-13,0.12,0.12,58145773.48,646,0,17.61,0,3.07,"CW2020","Under 100M"
"singularitynet","AGIX",2024-02-01,0.26,0.26,330783229.4,74,0,0.23,0,0.34,"PB2024","Under 500M"
"iota","IOTA",2023-03-21,0.21,0.22,612637439.9,102,0.05,-0.75,0.05,-1.27,"PB2024","Under 1B"
"mask-network","MASK",2022-11-27,2.87,3.01,205470664.3,193,0.05,-0.88,0.05,-2.09,"CW2020","Under 500M"
"bitmax-token","ASD",2023-01-09,0.06,0.06,39051777.16,723,0,-0.08,0,-0.05,"PB2024","Under 50M"
"braintrust","BTRST",2023-06-17,0.6,0.61,87309051.31,295,0.02,-0.98,0.02,-3.91,"PB2024","Under 100M"
"internet-computer","ICP",2023-04-20,6.12,5.88,2551216008,20,-0.04,Inf,-0.04,Inf,"PB2024","Under 10B"
"aventus","AVT",2019-08-25,0.12,0.13,795371.41,830,0.08,-0.98,0.08,-3.97,"PB2020","Under 50M"
"coti","COTI",2020-03-05,0.03,0.03,10533599.74,292,0,0.56,0,0.42,"PB2020","Under 50M"
"truefi-token","TRU",2023-06-13,0.03,0.03,35753645.84,384,0,-0.95,0,-3.08,"PB2024","Under 50M"
